"se0","se6","t0","t6"
0.0429463841480323,0.0440744819561327,-0.59857755526774,-0.397156110847946
0.156287354472516,0.123807424264669,-0.68081271270852,-0.7456682633917
0.0623922822087871,0.0577059965622752,1.16958378856089,0.935198576269472
0.0569028996346594,0.0329101401453521,0.439579065037306,1.33455320680009
0.0589011140552101,0.0594522142136145,2.87401898336972,2.94696049431261
0.0434691374003354,0.0379911728467547,-0.113745568037243,0.457021311676258
0.047348657750458,0.0338285722028215,-0.23646223559772,-0.715995468431226
0.0431839674242793,0.0419097509640814,1.10324967467397,0.446732522336778
0.0427679980558332,0.0405658049181652,-2.1310460179244,-2.18260014038148
0.0462566687729879,0.0418330019215775,-0.0661506685211894,-0.260782478763855
0.087162392609135,0.0466850881702912,-0.605997951189898,0.239290647485162
0.0489756408556102,0.0472607203197107,0.668546900692851,1.09014285583704
0.039679369261529,0.0415812751056661,-0.458422560395004,-0.507506191629958
0.0367883544167881,0.0351924595028708,-0.520921903837404,-0.179385001721746
0.0601442567424827,0.0506929947443658,0.492344897248126,1.24969498026556
0.0421704276881793,0.0437408677818232,1.15159481078787,1.02879610538497
0.069955178327599,0.0699892026698764,-0.295141141442287,-0.427090952476371
0.0412649594363982,0.0382283621783029,-0.379115981486145,-0.58891144457957
0.0530728487123715,0.0484654449513727,-2.48104981007836,-2.64379307624924
0.0609140974853134,0.0615247978523445,-0.328717103544078,-0.585210124451007
0.0611173549800346,0.0550519552016916,0.0576794092054867,-0.0344804405684991
0.0357145963093027,0.0363208613381281,-0.187597299302604,-0.356127671673215
0.0623187069676085,0.0552171619570006,-1.40844651500168,-1.52970759939682
0.097766904220256,0.0771515202234006,-0.531485485435242,-0.367769777500795
0.0234203864283648,0.0218933689884021,-2.12150429472119,-1.99984626379475
0.0447112580039217,0.0349086268414379,-1.85909416175492,-1.71090114186784
0.0555467322019789,0.0467397671838553,-0.262243829742787,0.324586058526768
0.0331129073946768,0.032071424846694,0.372670970076463,0.486031449690734
0.0644589204832667,0.0575753654250117,0.767494151012354,0.144912893792632
0.0607391072822832,0.060724305500377,0.491393204660024,0.264843543818436
0.0360065537430706,0.0347910772271518,-0.17929262033334,0.192362260987247
0.0677031943322818,0.0587897010276699,-1.16220547963989,-1.2640230083733
0.0896690716783548,0.0909694296961209,0.61810837525016,0.326889347740411
0.0435447615143715,0.0401954632882156,0.65514737771548,0.27666049132578
0.0682093821819614,0.0447099793439535,-0.114308220498368,-0.414228535139687
0.0923030284391563,0.0896348840043171,-1.1330787857315,-1.12198748301304
0.0382068232894685,0.0294799253261786,-0.831737589726276,-1.16106765421326
0.0988610645793319,0.0886559109922409,0.830673892445797,0.588551730445138
0.070012102572688,0.0673953034518999,-1.53660597508977,-1.58616575745567
0.110540602103105,0.115788040127123,-0.62957331855719,-0.891539534260107
0.0641148181553364,0.0621255047066456,-0.114792348624802,0.16204917233599
0.104023376451913,0.101751531822971,-1.2118241318155,-1.22564426934709
0.0849199965797537,0.0516427940071105,-0.338576066954751,-0.787804024438135
0.333268067511587,0.341206242043134,0.0716297878834133,0.038975562838796
0.0425672217777885,0.0409377582424263,0.22747437013439,0.441234162274763
0.0990666025294332,0.093858656228552,-1.48898503990915,-1.66239513549619
0.0364061880366751,0.0305279862944938,-0.429299311230184,-0.143234846948605
0.0479200810530288,0.0470339059195127,-0.825704071162099,-0.705923199329887
0.0498835480741133,0.0439940367245465,1.48345954391974,1.48238332704867
0.12807356244803,0.135650218351186,-2.21262880400789,-2.22049598221881
0.0424214380542098,0.043350705648824,-0.452329012814187,-0.279127763044065
